umap1,umap2,cell_type
-3.450212717,8.373133659362793,Rod
-0.83175391,10.136530876159668,Rod
-3.891157389,9.068433762,Rod
-2.453646183,9.916428565979004,Rod
-3.645745754,12.671549797058105,Rod
-1.774185061,12.634029388427734,Rod
-2.326715469,9.233978271484375,Rod
-0.949057043,10.916475296020508,Rod
-2.137813568,12.252774238586426,Rod
-2.476084709,11.31855297088623,Rod
-4.897671223,13.719141960144043,Rod
-3.434785604,13.19261646270752,Rod
-1.924415231,11.061515808105469,Rod
-3.788104773,11.37436580657959,Rod
-2.097918272,10.959186553955078,Rod
-7.190896511,13.025371551513672,Rod
-0.676310956,12.52791976928711,Rod
-4.588812828,9.259983063,Rod
-4.008553028,9.234762191772461,Rod
-1.12380898,13.107686042785645,Rod
-4.965306759,10.766565322875977,Rod
-5.783242702,11.582815170288086,Rod
-4.440065861,12.296658515930176,Rod
-4.169847965,9.513484954833984,Rod
-1.089458346,11.501574516296387,Rod
-4.141569138,12.533672332763672,Rod
-3.482524395,13.371613502502441,Rod
-6.244147301,11.991033554077148,Rod
-2.954776764,9.711907386779785,Rod
-2.330895424,12.480567932128906,Rod
-2.641676664,11.855825424194336,Rod
-1.552185297,13.248255729675293,Rod
-2.834365845,9.211193084716797,Rod
-4.340837955,13.310466766357422,Rod
-5.245902538,11.179634094238281,Rod
-2.21079278,11.60656738,Rod
-1.362025619,9.928198814,Rod
-5.405418396,11.357934951782227,Rod
-2.5782094,9.581575393676758,Rod
-1.451516032,11.596120834350586,Rod
-5.731091022,13.697712898254395,Rod
-1.409728646,11.659662246704102,Rod
-4.16240263,12.881919860839844,Rod
-2.730819464,8.954465866088867,Rod
-5.847523689,13.060808181762695,Rod
-2.350345135,12.268552780151367,Rod
-1.606221318,14.050021171569824,Rod
-0.150665924,11.969321250915527,Rod
-1.34690547,13.327262878417969,Rod
-4.128043175,8.850279808044434,Rod
-3.255931377,9.651940346,Rod
-1.327949882,14.154611587524414,Rod
-3.600390673,12.68683147,Rod
-4.256308556,8.556195259094238,Rod
-2.582188606,11.596453666687012,Rod
-2.320273399,8.907058715820312,Rod
-5.397335529,10.05005931854248,Rod
-3.513467789,10.817254066467285,Rod
-3.048767328,12.235596656799316,Rod
-3.061649323,9.043506622314453,Rod
-3.369641066,12.704886436462402,Rod
-1.280854821,12.762040138244629,Rod
-2.437128067,11.58396053314209,Rod
-1.773109913,11.845687866210938,Rod
-4.694972992,9.08665657,Rod
-4.5563097,13.536940574645996,Rod
-2.610143661,8.644326210021973,Rod
-3.009012461,11.747082710266113,Rod
-3.397469282,9.733787536621094,Rod
-2.934673309,11.635241508483887,Rod
-3.490789175,11.29930305480957,Rod
-2.327709675,13.604133605957031,Rod
-4.030334949,12.075279235839844,Rod
-3.277493954,9.225654602050781,Rod
-3.160644293,9.138682365,Rod
-2.841935158,9.879427909851074,Rod
-1.911806107,13.429167747497559,Rod
-4.491343021,9.513589859008789,Rod
-4.998969078,8.273647308,Rod
-3.582149982,11.047236442565918,Rod
-4.9458251,13.939309120178223,Rod
-3.063141346,9.742609024047852,Rod
-1.10360527,12.083168983459473,Rod
-1.139008164,12.254690170288086,Rod
-2.99772501,9.251217842,Rod
-2.116137505,11.260966300964355,Rod
-3.002664804,8.787289619,Rod
-2.083583355,10.921735763549805,Rod
-2.439863443,11.12855339050293,Rod
-3.238760233,12.123510360717773,Rod
-0.806091428,12.972028732299805,Rod
-1.179351687,13.114255905151367,Rod
-2.343771696,14.141264915466309,Rod
-5.016900539,13.922529220581055,Rod
-1.964554906,12.125014305114746,Rod
-0.277800471,11.94804859161377,Rod
-3.520394087,9.758111000061035,Rod
-2.425304651,11.231558799743652,Rod
-4.610133648,12.287550926208496,Rod
-3.468349218,12.33523178100586,Rod
-1.889460087,12.51622200012207,Rod
-0.982468128,12.94582462310791,Rod
-2.997815847,12.838382720947266,Rod
-4.788365841,10.303094863891602,Rod
-6.85725832,12.089408874511719,Rod
-7.256728172,14.423528671264648,Rod
-2.109910011,12.583599090576172,Rod
-1.292601705,13.162344932556152,Rod
-5.146037579,11.215317726135254,Rod
-5.60372448,10.49285603,Rod
-1.117224455,10.546529769897461,Rod
-3.262330294,8.501043319702148,Rod
-1.388413906,12.149742126464844,Rod
-3.080557823,8.709994316101074,Rod
-2.651016474,13.776421546936035,Rod
-5.002362728,13.550642967224121,Rod
-2.190485001,12.331559181213379,Rod
-5.210092068,9.531636238098145,Rod
-5.039387703,14.51294231414795,Rod
-4.32321167,9.569532394,Rod
-5.131095886,11.427048683166504,Rod
-2.508277416,9.993380546569824,Rod
-2.556329012,10.192941665649414,Rod
-5.955890179,11.669187545776367,Rod
-6.266922474,12.194165229797363,Rod
-2.015753269,13.113421440124512,Rod
-0.892781258,11.711823463439941,Rod
-1.336089969,12.346711158752441,Rod
-1.278240919,13.598245620727539,Rod
-4.044511795,12.866056442260742,Rod
-4.447813034,14.101717948913574,Rod
-3.339915991,8.568348885,Rod
-2.756811857,9.898854256,Rod
-1.852714896,11.317649841308594,Rod
-2.403624773,12.50988483428955,Rod
-1.282461166,12.723708152770996,Rod
-5.993167877,11.526026725769043,Rod
-2.984802485,8.992897987365723,Rod
-3.654935122,12.581878662109375,Rod
-2.318185329,12.895049095153809,Rod
-2.855885267,8.790352821350098,Rod
-2.886045456,13.000307083129883,Rod
-3.852011919,8.327391624450684,Rod
-1.28415978,12.150619506835938,Rod
-1.715497255,11.486899375915527,Rod
-2.163915396,11.844318389892578,Rod
-2.775174618,12.985639572143555,Rod
-1.528837085,12.26573371887207,Rod
-3.798343658,11.937785148620605,Rod
-3.700787783,11.404006958007812,Rod
-2.642218113,13.150960922241211,Rod
-3.589389563,9.666480064,Rod
-4.803364754,11.305824279785156,Rod
-2.891448498,9.309133529663086,Rod
-4.910081387,8.77450943,Rod
-6.064941406,12.221807479858398,Rod
-1.116842866,12.441388130187988,Rod
-6.0073452,10.171048164367676,Rod
-6.453080654,11.770787239074707,Rod
-4.794219494,11.984445571899414,Rod
-2.647439718,8.497782707214355,Rod
-3.250981808,12.566576957702637,Rod
-2.118352652,13.29364013671875,Rod
-1.463479519,11.410283088684082,Rod
-3.58799386,9.824017524719238,Rod
-6.77951622,12.180534362792969,Rod
-6.065517902,13.120984077453613,Rod
-1.929957271,12.028432846069336,Rod
-2.664352179,10.132211685180664,Rod
-1.530014753,12.087848663330078,Rod
-4.242630005,10.919820785522461,Rod
-4.034383774,9.056252479553223,Rod
-1.567884922,11.93791675567627,Rod
-2.198950052,12.37809944152832,Rod
-4.438025951,13.445772171020508,Rod
-3.189711809,12.033206939697266,Rod
-1.635729671,13.789280891418457,Rod
-1.204304457,13.173441886901855,Rod
-1.396422267,11.185365676879883,Rod
-2.42621851,9.181810379,Rod
-1.109458566,13.459821701049805,Rod
-3.380310297,8.442868233,Rod
-2.940602541,9.361966133117676,Rod
-2.663002014,11.70272159576416,Rod
-4.254027843,13.485003471374512,Rod
-4.552522659,13.11493968963623,Rod
-4.902378082,11.954453468322754,Rod
-5.910647869,13.892448425292969,Rod
-2.857426643,11.003474235534668,Rod
-4.620440006,12.990934371948242,Rod
-2.765906811,8.876847267150879,Rod
-5.982557297,9.985967636108398,Rod
-4.745228767,9.242092133,Rod
-1.977164268,12.922054290771484,Rod
-1.99471128,11.615199089050293,Rod
-2.005996704,13.362255096435547,Rod
-2.563695431,9.916017532348633,Rod
-2.123051405,13.293493270874023,Rod
-4.892922878,13.293951988220215,Rod
-1.151993036,12.714405059814453,Rod
-3.712230921,9.690476417541504,Rod
-1.272686243,12.836585998535156,Rod
-4.2140522,13.150519371032715,Rod
-3.93960309,9.569387435913086,Rod
-1.722041726,14.208989143371582,Rod
-4.279797077,11.566761016845703,Rod
-3.863436699,11.345440864562988,Rod
-2.323058367,13.22166633605957,Rod
-4.864638329,13.634201049804688,Rod
-3.32874012,10.958025932312012,Rod
-5.275158882,10.16540241241455,Rod
-1.998234034,12.477729797363281,Rod
-5.931886196,13.349875450134277,Rod
-0.934992552,12.023711204528809,Rod
-3.221487999,9.426060676574707,Rod
-6.419967651,11.506269454956055,Rod
-3.220050335,12.776409149169922,Rod
-0.096620053,11.892125129699707,Rod
-3.446887493,12.280471801757812,Rod
-3.174740076,11.172249794006348,Rod
-1.953136563,13.865460395812988,Rod
-1.914113045,12.488823890686035,Rod
-2.090204716,9.302854537963867,Rod
-5.32518816,13.241055488586426,Rod
-3.9114995,11.690752029418945,Rod
-4.532264233,8.676288604736328,Rod
-4.774567127,13.593035697937012,Rod
-3.27096796,12.936315536499023,Rod
-2.238604307,10.738120079040527,Rod
-3.049126863,9.167521476745605,Rod
-5.3632164,13.49666690826416,Rod
-1.915085196,9.591057777404785,Rod
-5.047987938,10.02709961,Rod
-2.061170101,12.457731246948242,Rod
-3.545039415,8.286225318908691,Rod
-6.654275894,11.670514106750488,Rod
-4.480617046,8.858531951904297,Rod
-1.598991036,12.913080215454102,Rod
-4.631627083,10.838205337524414,Rod
-4.893917084,10.149589538574219,Rod
-3.618276119,8.62156868,Rod
-3.283618927,8.445318222045898,Rod
-5.091726303,10.846497535705566,Rod
-2.918313742,13.168611526489258,Rod
-6.005129337,11.442965507507324,Rod
-0.584050238,10.849886894226074,Rod
-2.2209692,9.119202613830566,Rod
-1.825642824,13.261104583740234,Rod
-2.01294899,11.427370071411133,Rod
-3.556225061,10.483476638793945,Rod
-0.288563788,11.542533874511719,Rod
-2.589643955,12.449287414550781,Rod
-1.418164849,12.02872085571289,Rod
-1.675061345,11.943800926208496,Rod
-1.476468325,11.888049125671387,Rod
-5.457321167,11.148935317993164,Rod
-3.704849482,9.230618476867676,Rod
-1.366562247,11.875994682312012,Rod
-2.905345917,9.802749633789062,Rod
-2.447749138,11.08034610748291,Rod
-1.245993614,13.058725357055664,Rod
-2.243974686,12.52966594696045,Rod
-3.912354469,8.499491691589355,Rod
-4.316993713,11.774380683898926,Rod
-3.357752323,8.919404029846191,Rod
-0.75225842,11.37429428100586,Rod
-5.532268047,11.56026554107666,Rod
-2.961976051,13.799870491027832,Rod
-3.347894907,9.765015602111816,Rod
-2.487234831,12.710823059082031,Rod
-5.432911873,9.420646667480469,Rod
-4.424126625,9.547587394714355,Rod
-4.997862339,13.38046646118164,Rod
-4.03612566,8.395068168640137,Rod
-2.338506222,12.220541954040527,Rod
-2.777894974,12.421298027038574,Rod
-3.686104536,11.255345344543457,Rod
-4.609091282,10.431989669799805,Rod
-2.347570419,12.75366211,Rod
-3.012049437,12.323878288269043,Rod
-4.207530499,12.112723350524902,Rod
-3.205943823,9.940037727355957,Rod
-5.735644817,10.568284034729004,Rod
-1.335669637,13.329748153686523,Rod
-3.715129375,8.946296691894531,Rod
-5.252335072,10.319814682006836,Rod
-1.979553938,13.109943389892578,Rod
-4.279057026,14.136590957641602,Rod
-4.855642796,11.835979461669922,Rod
-5.238777637,13.428646087646484,Rod
-4.484683514,13.115406036376953,Rod
-5.167290211,10.400701522827148,Rod
-1.620032191,11.800918579101562,Rod
-3.79858613,10.12981128692627,Rod
-4.695133686,14.001697540283203,Rod
-2.598840714,9.586538314819336,Rod
-3.535765409,9.455818176269531,Rod
-2.206654787,13.32959270477295,Rod
-5.942648888,10.436137199401855,Rod
-2.496768951,11.703041076660156,Rod
-1.896947861,12.893115043640137,Rod
-3.731843472,12.138514518737793,Rod
-4.801814556,11.696125030517578,Rod
-6.422996044,12.932659149169922,Rod
-2.093109369,12.09040355682373,Rod
-4.962749004,12.050069808959961,Rod
-3.521734715,12.95183277130127,Rod
-5.008797646,10.99715805053711,Rod
-4.235487938,8.577395439,Rod
-4.62849617,9.131073951721191,Rod
-4.187177181,9.730628967285156,Rod
-3.26870203,10.485137939453125,Rod
-4.948944092,8.837592124938965,Rod
-6.170104027,11.156108856201172,Rod
-1.039911389,12.387640953063965,Rod
-4.858834743,13.25954532623291,Rod
-2.050971746,13.086050987243652,Rod
-0.898507953,12.392228126525879,Rod
-3.574367285,9.580675125,Rod
-3.392623663,10.043190002441406,Rod
-3.274642467,10.127490043640137,Rod
-0.705893338,12.60276985168457,Rod
-1.307136178,13.459270477294922,Rod
-4.406038284,12.892143249511719,Rod
-2.649118185,12.049470901489258,Rod
-2.271394968,12.773941993713379,Rod
-4.458996296,10.586141586303711,Rod
-1.673429728,12.75062370300293,Rod
-3.647718668,10.138834953308105,Rod
-5.357410908,10.751999855041504,Rod
-3.196674824,9.157011032104492,Rod
-5.974163055,13.19616985321045,Rod
-4.455826283,10.451369285583496,Rod
-4.386240005,11.32650375366211,Rod
-1.18297863,12.246430397033691,Rod
-2.913454056,9.322462082,Rod
-2.488104105,9.979887008666992,Rod
-2.170879602,11.987964630126953,Rod
-5.236209393,10.854174613952637,Rod
-2.681898355,12.121953964233398,Rod
-4.722027302,13.708083152770996,Rod
-4.215294838,8.691113471984863,Rod
-3.44387722,9.666003227233887,Rod
-3.777092695,11.860448837280273,Rod
-5.062592983,12.059900283813477,Rod
-5.155465126,13.095287322998047,Rod
-4.383206367,9.717677116394043,Rod
-2.074843884,12.203863143920898,Rod
-0.931599796,13.396984100341797,Rod
-1.876400471,12.963422775268555,Rod
-2.456214428,8.930883407592773,Rod
-5.074039459,8.962514877319336,Rod
-1.737398267,14.048749923706055,Rod
-5.192023277,9.095486640930176,Rod
-1.070064783,12.782062530517578,Rod
-4.403007984,8.485021591186523,Rod
-5.969490051,13.477004051208496,Rod
-0.989378512,13.94546890258789,Rod
-4.539732456,8.945655822753906,Rod
-3.932554245,11.829262733459473,Rod
-2.217926025,12.36489200592041,Rod
0.5628005266189575,10.43742561340332,Rod
-0.946266592,10.570196151733398,Rod
-1.386223912,13.860456466674805,Rod
-1.509447098,12.634444236755371,Rod
-4.744080067,11.072014808654785,Rod
-4.867351055,13.727876663208008,Rod
-0.668666482,12.918159484863281,Rod
-4.345688343,13.703999519348145,Rod
-3.985285282,9.741839408874512,Rod
-2.259195805,11.157870292663574,Rod
0.16442108154296875,11.824179649353027,Rod
-4.32795763,11.832998275756836,Rod
-3.558221102,8.827158928,Rod
-3.780937433,9.490371704101562,Rod
-4.779835224,14.082265853881836,Rod
-0.797694445,11.777137756347656,Rod
-6.701563835,11.736635208129883,Rod
-3.084509611,10.086356163024902,Rod
-2.569182634,12.797480583190918,Rod
-1.69858551,12.194660186767578,Rod
-1.491465211,14.333178520202637,Rod
-3.663047791,12.685868263244629,Rod
-3.724899769,12.550914764404297,Rod
-4.223312855,12.18997573852539,Rod
-4.315601826,8.702594757080078,Rod
-4.903915882,12.158246040344238,Rod
-6.158000469,11.604703903198242,Rod
-3.722505808,9.157582283,Rod
-5.576062679,13.551079750061035,Rod
-2.103410959,12.295690536499023,Rod
-2.426639557,12.992612838745117,Rod
-4.47891283,10.565382957458496,Rod
-1.044320703,10.52233887,Rod
-0.809209287,12.905878067016602,Rod
-3.281610012,12.879861831665039,Rod
-0.145391509,12.252511024475098,Rod
-2.654640675,9.654945373535156,Rod
-3.171021938,8.570755958557129,Rod
-1.527556539,12.283127784729004,Rod
-2.753349066,13.264300346374512,Rod
-1.032614946,10.160578727722168,Rod
-4.866148472,9.376756668,Rod
-3.279650688,11.279130935668945,Rod
-2.073347569,11.543770790100098,Rod
-2.347558975,8.853680610656738,Rod
-1.41095686,12.422118186950684,Rod
-3.660880327,10.684981346130371,Rod
-3.438157082,12.988312721252441,Rod
-1.531766295,12.41140365600586,Rod
-5.172079563,10.29155445098877,Rod
-3.014614582,9.742124557495117,Rod
-5.106255054,13.027667999267578,Rod
-2.8235569,9.822959899902344,Rod
-5.845346928,11.048846244812012,Rod
-2.625305891,9.240378379821777,Rod
-1.67011261,12.789828300476074,Rod
-0.765336156,10.472051620483398,Rod
-1.053679347,9.983009338378906,Rod
-3.009413481,11.618501663208008,Rod
-3.249218941,8.717033386230469,Rod
-2.390777349,12.398870468139648,Rod
-5.347566605,11.002730369567871,Rod
-6.824964523,12.385912895202637,Rod
-2.331879616,11.782955169677734,Rod
-1.456870914,12.08434009552002,Rod
-3.406354666,13.284911155700684,Rod
-5.116279125,13.987407684326172,Rod
-4.168805599,9.185666084,Rod
-4.764249325,13.289979934692383,Rod
-3.174348831,11.965929985046387,Rod
-1.468284607,11.486968994140625,Rod
-3.563299656,8.915964126586914,Rod
-2.928308725,9.063471794128418,Rod
-5.717480183,10.144744873046875,Rod
-4.894430637,10.393874168395996,Rod
-4.424962997,8.874023438,Rod
-6.740259171,11.897798538208008,Rod
-3.155320644,10.038658142089844,Rod
-5.066469669,9.440788269042969,Rod
-2.536096573,8.555526733398438,Rod
-1.259269357,13.43531322479248,Rod
-3.931612253,10.417046546936035,Rod
-4.725348473,10.069766998291016,Rod
-4.093109608,9.463227272033691,Rod
-0.683558404,13.453788757324219,Rod
-1.781037688,10.164755821228027,Rod
-2.780448914,13.196870803833008,Rod
-0.908517182,13.04156494140625,Rod
-5.041512489,14.018876075744629,Rod
-2.742995262,9.461964607,Rod
-2.393265963,14.107260704040527,Rod
-5.397161961,13.627032279968262,Rod
-1.21469295,13.668888092041016,Rod
-5.026043892,13.561738014221191,Rod
-1.102812171,13.027606964111328,Rod
-2.937447786,12.394283294677734,Rod
-3.188329458,13.16479492,Rod
-1.858143687,12.666975975036621,Rod
-1.850246191,13.019959449768066,Rod
-3.189759731,9.476611137390137,Rod
-4.285660267,10.931764602661133,Rod
-1.186847329,12.90820026397705,Rod
-1.041452765,12.980281829833984,Rod
-0.90178293,12.615923881530762,Rod
-1.474804282,13.39372444152832,Rod
-3.188654423,11.920914649963379,Rod
-3.28361249,12.343491554260254,Rod
-6.871396542,13.723977088928223,Rod
-4.100904465,9.222105979919434,Rod
-3.84579134,8.434135437011719,Rod
-5.562907696,12.59751033782959,Rod
-1.140912175,11.751602172851562,Rod
-4.246992111,9.728857994,Rod
-2.567969322,10.117067337036133,Rod
-2.529139519,9.106362342834473,Rod
-1.265643835,10.02508831,Rod
-0.90080899,10.391817092895508,Rod
-1.843086123,11.930484771728516,Rod
-5.745938301,10.608163833618164,Rod
-4.119324684,13.311041831970215,Rod
-4.940198898,11.920526504516602,Rod
-3.924925804,10.734930992126465,Rod
-2.228112459,8.864540100097656,Rod
-2.461164474,10.546984672546387,Rod
-1.568371177,12.656163215637207,Rod
-1.521420479,11.772418022155762,Rod
-1.530438066,13.184246063232422,Rod
-7.010411739,12.512370109558105,Rod
-3.531858683,11.733838081359863,Rod
-1.782948971,11.408835411071777,Rod
-4.974049568,9.379268646240234,Rod
-4.712829113,8.952315330505371,Rod
-6.829144955,12.76460075378418,Rod
-3.678928614,13.097572326660156,Rod
-4.993385315,10.78218936920166,Rod
-1.705068827,13.070945739746094,Rod
-3.145466089,8.570969581604004,Rod
-4.525170326,13.549918174743652,Rod
-0.172216147,12.712780952453613,Rod
-5.597478867,12.156035423278809,Rod
-4.228740215,9.919088363647461,Rod
-3.439574957,10.48956298828125,Rod
-4.531299591,9.141949653625488,Rod
-2.948322296,11.132059097290039,Rod
-4.240246296,10.886594772338867,Rod
-5.857241154,11.210638999938965,Rod
-2.171801329,9.497470856,Rod
-1.487570524,14.112081527709961,Rod
-2.214074373,13.109136581420898,Rod
-2.169002295,9.299247741699219,Rod
-2.020910501,10.969255447387695,Rod
-3.167953014,8.782179832458496,Rod
-4.462886333,10.911436080932617,Rod
-0.886614025,13.74536133,Rod
-6.643854141,11.766291618347168,Rod
0.16948942840099335,11.70581340789795,Rod
-4.732759476,12.81917667388916,Rod
-1.67104888,13.743816375732422,Rod
-3.688577414,10.578661918640137,Rod
-3.08596158,11.12805461883545,Rod
-1.517568111,12.803171157836914,Rod
-1.052877069,12.12297534942627,Rod
-5.071242809,10.528200149536133,Rod
-4.04916811,8.764168739318848,Rod
-1.839694023,11.505331039428711,Rod
-3.97568059,9.077821731567383,Rod
-3.512910128,9.110659599,Rod
-3.231305361,8.413451194763184,Rod
-2.571215868,8.520812034606934,Rod
-6.226270199,11.197683334350586,Rod
-1.296711922,13.898730278015137,Rod
-1.182501316,13.086421012878418,Rod
-1.06541729,10.50387954711914,Rod
-2.260873795,11.332605361938477,Rod
-1.130413651,11.66225528717041,Rod
-3.591674805,8.920848846435547,Rod
-5.144833565,11.581260681152344,Rod
-1.926414251,13.129524230957031,Rod
-1.796114564,11.911094665527344,Rod
-5.286520958,13.273111343383789,Rod
-2.160286188,11.444923400878906,Rod
-2.761516094,11.118515968322754,Rod
-6.50439167,11.316978454589844,Rod
-1.325970173,14.021903038024902,Rod
-1.450782776,12.59632396697998,Rod
-2.324499846,10.34492015838623,Rod
-5.063275337,10.864053726196289,Rod
-4.403841019,12.797029495239258,Rod
-4.788527012,9.096358299255371,Rod
-6.197398663,10.936885833740234,Rod
-3.752200365,10.039366722106934,Rod
-4.708368778,8.432200432,Rod
-3.254435301,9.397572517,Rod
-3.236889839,12.712268829345703,Rod
-5.270234585,9.746459007263184,Rod
-4.875524044,9.385936737060547,Rod
-3.859260798,13.410083770751953,Rod
-4.239724636,8.777134895324707,Rod
-2.123785734,9.966307640075684,Rod
-5.329590797,11.258543014526367,Rod
-6.888560295,11.694660186767578,Rod
-5.136576176,12.956637382507324,Rod
-2.979331255,9.355041504,Rod
-1.50353539,12.933126449584961,Rod
-6.292524815,11.385568618774414,Rod
-0.960026622,12.628633499145508,Rod
-4.989165306,10.508618354797363,Rod
-2.500218868,11.727004051208496,Rod
-2.420949459,11.71945858001709,Rod
-3.573090553,12.690027236938477,Rod
-3.260051012,8.339134216308594,Rod
-6.121569633,10.733755111694336,Rod
-1.395450473,13.004520416259766,Rod
-3.894397736,8.796309471130371,Rod
-2.670432568,8.926212310791016,Rod
-3.602317333,9.110924721,Rod
-2.103541851,11.07611083984375,Rod
-5.571682453,12.272079467773438,Rod
-3.681108952,9.211333274841309,Rod
-4.666392803,12.810297012329102,Rod
-2.215361357,9.449781418,Rod
-4.745359898,12.835015296936035,Rod
-5.57014513,10.34471321105957,Rod
-1.991865158,13.371458053588867,Rod
-2.607704163,8.820234298706055,Rod
-5.126823425,12.46777629852295,Rod
-1.283808708,14.201859474182129,Rod
-3.160989046,10.978707313537598,Rod
-4.493477345,9.840487480163574,Rod
-5.130963326,11.54482364654541,Rod
-3.430311918,10.353989601135254,Rod
-5.542675972,13.141715049743652,Rod
-1.46558845,14.081277847290039,Rod
-3.955265045,9.304317474365234,Rod
-2.888801336,10.195047378540039,Rod
-1.823955059,12.133562088012695,Rod
-1.778678894,12.257732391357422,Rod
-2.561018229,9.042789459228516,Rod
-6.584940434,12.062501907348633,Rod
-2.994550228,10.801687240600586,Rod
-5.022317886,10.819119453430176,Rod
-2.416577578,10.493316650390625,Rod
-2.470584869,11.24221134185791,Rod
-5.279674053,12.03258991241455,Rod
-2.365714312,10.301250457763672,Rod
-0.979411542,11.390673637390137,Rod
-2.910381794,8.261227608,Rod
-2.804313898,12.789979934692383,Rod
-2.255617857,10.304250717163086,Rod
-2.380538464,12.792624473571777,Rod
-5.90534544,11.734320640563965,Rod
-5.679479122,11.22273063659668,Rod
-3.455338955,12.48474121,Rod
-5.314448833,8.995203018188477,Rod
-3.47280097,11.440860748291016,Rod
-0.866086781,12.173827171325684,Rod
-6.053183556,10.66028881072998,Rod
-5.746397972,13.235912322998047,Rod
-2.449858189,9.362245559692383,Rod
-5.077136517,11.687515258789062,Rod
-4.71874094,13.736470222473145,Rod
-5.873393536,11.88088607788086,Rod
-5.208807468,11.535999298095703,Rod
-4.337653637,8.825506210327148,Rod
-3.110639572,11.248208045959473,Rod
-5.133874893,11.600586891174316,Rod
-5.457641125,11.204018592834473,Rod
-1.565438986,11.544660568237305,Rod
-1.312172532,13.060795783996582,Rod
-4.484035492,9.148448944091797,Rod
-1.951665998,13.76055908203125,Rod
-0.314417988,10.932771682739258,Rod
-2.517219305,9.358164787,Rod
-3.616496801,12.476073265075684,Rod
-5.381572723,11.908217430114746,Rod
-2.181129694,10.331615447998047,Rod
-2.338361263,10.995986938476562,Rod
-3.936489105,9.534685134887695,Rod
-2.921068907,10.44470215,Rod
-2.025659561,13.303009033203125,Rod
-5.732486725,11.654181480407715,Rod
-1.800206184,12.168818473815918,Rod
-2.00466609,11.865744590759277,Rod
-4.861762524,12.200411796569824,Rod
-2.243005037,13.06845474243164,Rod
-3.158441544,11.393235206604004,Rod
-3.50833416,12.200815200805664,Rod
-5.144862175,12.03283405303955,Rod
-3.316131115,8.728655815124512,Rod
-2.094214916,9.539855003356934,Rod
-7.34984827,13.76957893371582,Rod
-2.209004402,11.569867134094238,Rod
-3.705141068,8.962594985961914,Rod
-1.129294872,13.523809432983398,Rod
-2.45595932,10.949342727661133,Rod
-4.988290787,9.497808456420898,Rod
-3.627918482,9.569466590881348,Rod
-6.077450275,12.101025581359863,Rod
-7.423719406,13.221155166625977,Rod
-2.911908865,12.449519157409668,Rod
-3.144341707,8.350929260253906,Rod
-4.29016304,10.982415199279785,Rod
-3.277566433,9.958496094,Rod
-3.953287125,10.567158699035645,Rod
-4.317788124,9.635534286499023,Rod
-6.060332775,11.010710716247559,Rod
-1.785450339,13.19178295135498,Rod
-1.562111735,12.821651458740234,Rod
-0.717271149,13.010801315307617,Rod
-4.301499844,9.415267944335938,Rod
-3.115222454,8.376631736755371,Rod
-4.591325283,9.578704833984375,Rod
-4.341254234,9.202980041503906,Rod
-1.862164021,12.696596145629883,Rod
-2.057665348,9.974871635437012,Rod
-3.098172188,11.519311904907227,Rod
-1.980428457,11.971330642700195,Rod
-4.923724174,11.500313758850098,Rod
-2.292629719,10.131915092468262,Rod
-6.582951546,12.498588562011719,Rod
-4.07017374,9.072936058044434,Rod
-2.778484583,10.822039604187012,Rod
-3.92569685,9.744556427001953,Rod
-3.610391855,9.565824508666992,Rod
-4.666767597,12.341050148010254,Rod
-4.384458065,9.045541763305664,Rod
-5.557210445,11.161161422729492,Rod
-2.193197966,10.881085395812988,Rod
-4.167957783,8.579142570495605,Rod
-3.285450935,8.711779594421387,Rod
-2.434470415,10.185614585876465,Rod
-4.212091446,10.098341941833496,Rod
-6.373662472,12.37536334991455,Rod
-1.147970796,10.199567794799805,Rod
-1.269813299,12.643826484680176,Rod
-3.395081997,12.541390419006348,Rod
-5.097223759,10.116767883300781,Rod
-3.663851023,11.990190505981445,Rod
-2.11939168,10.941751480102539,Rod
-4.340969563,11.573204040527344,Rod
-1.453881979,13.058168411254883,Rod
-3.507658243,11.719161987304688,Rod
-4.141194344,8.384646416,Rod
-5.432248116,13.18126106262207,Rod
-4.240005016,11.834644317626953,Rod
-2.146843672,12.421636581420898,Rod
-3.21398735,9.653161049,Rod
-4.913753986,12.940206527709961,Rod
-2.913840771,8.641753196716309,Rod
-5.313390255,10.932563781738281,Rod
-5.231341362,9.119585037231445,Rod
-6.574484825,12.478314399719238,Rod
-3.731639862,12.663009643554688,Rod
-1.549402714,14.314967155456543,Rod
-5.626303196,10.562331199645996,Rod
-2.548500776,9.107938766479492,Rod
-1.144174576,12.116037368774414,Rod
-3.339746475,8.219826698303223,Rod
-3.428780317,9.583175659179688,Rod
-2.595177889,9.017361640930176,Rod
-4.905670643,9.566472053527832,Rod
-3.651473045,9.837926864624023,Rod
-6.431977749,12.265715599060059,Rod
-6.082992077,12.143942832946777,Rod
-4.343961239,8.965464592,Rod
-3.230396748,8.920042037963867,Rod
-1.674108624,13.406411170959473,Rod
-6.118708134,11.366924285888672,Rod
-4.008648396,10.64143180847168,Rod
-1.155852675,12.325165748596191,Rod
-3.884464025,9.020090103149414,Rod
-3.879618883,11.335638999938965,Rod
-0.156335846,11.32728099822998,Rod
-2.60025692,12.884027481079102,Rod
-7.190047264,13.200785636901855,Rod
-3.217417717,8.476922035217285,Rod
-3.87770772,12.42731761932373,Rod
-2.903552055,12.300890922546387,Rod
-5.971941948,10.458370208740234,Rod
-2.896929979,9.421381950378418,Rod
